Text_Type,Chapter,Shloka,Charan,Start_sec,End_sec,Transcript_Devanagari,Expected_Text_From_CSV,Words,Confidence,Status,Notes
Shloka,3,43,C,805.2,809.2,जहि शत्रुं महाबाहो,जहि शत्रुं महाबाहो,"जहि, शत्रुम्, महाबाहो",High,Correct,Exact match
Shloka,3,43,D,809.2,815,कामरूपं दुरासदम्,कामरूपं दुरासदम्,"कामरूपम्, दुरासदम्",High,Correct,Exact match
Pushpika,3,0,-,815,842,ॐ तत्सदिति श्रीमद्भगवद्गीतासूपनिषत्सु ...,ॐ तत्सदिति श्रीमद्भगवद्गीतासु उपनिषत्सु ब्रह्मविद्यायां योगशास्त्रे श्रीकृष्णार्जुनसंवादे कर्मयोगो नाम तृतीयोऽध्यायः ॥,-,High,Correct,Complete text verified accurately
Prayer,4,0,-,0,3.5,ॐ श्री परमात्मने नमः,ॐ श्री परमात्मने नमः,-,High,Correct,Exact match
Chapter_Title,4,0,-,3.5,7,श्रीमद्भगवद्गीता,श्रीमद्भगवद्गीता,-,High,Correct,Exact match
Chapter_Heading,4,0,-,7,9.8,अथ चतुर्थोऽध्यायः,अथ चतुर्थोऽध्यायः,-,High,Correct,Exact match
Speaker_Label,4,1,-,9.8,13,श्रीभगवानुवाच,श्रीभगवानुवाच,-,High,Correct,Exact match
Shloka,4,1,A,13,17.5,इमं विवस्वते योगं,इमं विवस्वते योगं,"इमं, विवस्वते, योगं",High,Correct,Exact match
Shloka,4,1,B,17.5,22,प्रोक्तवानहमव्ययम्,प्रोक्तवानहमव्ययम्,"प्रोक्तवान्, अहम्, अव्ययम्",High,Correct,Exact match
Shloka,4,1,C,22,26.5,विवस्वान्मनवे प्राह,विवस्वान्मनवे प्राह,"विवस्वान्, मनवे, प्राह",High,Correct,Exact match
Shloka,4,1,D,26.5,32,मनुरिक्ष्वाकवेऽब्रवीत्,मनुरिक्ष्वाकवेऽब्रवीत्,"मनुः, इक्ष्वाकवे, अब्रवीत्",High,Correct,Exact match
Shloka,4,2,A,32,37,एवं परम्पराप्राप्तम्,एवं परम्पराप्राप्तम्,"एवं, परम्पराप्राप्तम्",High,Correct,Exact match
Shloka,4,2,B,37,41.5,इमं राजर्षयो विदुः,इमं राजर्षयो विदुः,"इमं, राजर्षयः, विदुः",High,Correct,Exact match
Shloka,4,2,C,41.5,46,स कालेनेह महता,स कालेनेह महता,"सः, कालेन, इह, महता",High,Correct,Exact match
Shloka,4,2,D,46,52,योगो नष्टः परन्तप,योगो नष्टः परन्तप,"योगः, नष्टः, परन्तप",High,Correct,Exact match
Shloka,4,3,A,52,56.8,स एवायं मया तेऽद्य,स एवायं मया तेऽद्य,"सः, एव, अयम्, मया, ते, अद्य",High,Correct,Exact match
Shloka,4,3,B,56.8,62,योगः प्रोक्तः पुरातनः,योगः प्रोक्तः पुरातनः,"योगः, प्रोक्तः, पुरातनः",High,Correct,Exact match
Shloka,4,3,C,62,66.5,भक्तोऽसि मे सखा चेति,भक्तोऽसि मे सखा चेति,"भक्तः, असि, मे, सखा, च, इति",High,Correct,Exact match
Shloka,4,3,D,66.5,73,रहस्यं ह्येतदुत्तमम्,रहस्यं ह्येतदुत्तमम्,"रहस्यम्, हि, एतत्, उत्तमम्",High,Correct,Exact match
Speaker_Label,4,4,-,73,76.5,अर्जुन उवाच,अर्जुन उवाच,-,High,Correct,Exact match
Shloka,4,4,A,76.5,81,अपरं भवतो जन्म,अपरं भवतो जन्म,"अपरं, भवतः, जन्म",High,Correct,Exact match
Shloka,4,4,B,81,85.5,परं जन्म विवस्वतः,परं जन्म विवस्वतः,"परं, जन्म, विवस्वतः",High,Correct,Exact match
Shloka,4,4,C,85.5,90,कथमेतद्विजानीयां,कथमेतद्विजानीयां,"कथम्, एतत्, विजानीयाम्",High,Correct,Exact match
Shloka,4,4,D,90,95.8,त्वमादौ प्रोक्तवानिति,त्वमादौ प्रोक्तवानिति,"त्वम्, आदौ, प्रोक्तवान्, इति",High,Correct,Exact match
Speaker_Label,4,5,-,95.8,99.2,श्रीभगवानुवाच,श्रीभगवानुवाच,-,High,Correct,Exact match
Shloka,4,5,A,99.2,104.2,बहूनि मे व्यतीतानि,बहूनि मे व्यतीतानि,"बहूनि, मे, व्यतीतानि",High,Correct,Exact match
Shloka,4,5,B,104.2,109.2,जन्मानि तव चार्जुन,जन्मानि तव चार्जुन,"जन्मानि, तव, च, अर्जुन",High,Correct,Exact match
Shloka,4,5,C,109.2,113.8,तान्यहं वेद सर्वाणि,तान्यहं वेद सर्वाणि,"तानि, अहम्, वेद, सर्वाणि",High,Correct,Exact match
Shloka,4,5,D,113.8,119.5,न त्वं वेत्थ परन्तप,न त्वं वेत्थ परन्तप,"न, त्वम्, वेत्थ, परन्तप",High,Correct,Exact match
Shloka,4,6,A,119.5,124.5,अजोऽपि सन्नव्ययात्मा,अजोऽपि सन्नव्ययात्मा,"अजः, अपि, सन्, अव्ययात्मा",High,Correct,Exact match
Shloka,4,6,B,124.5,129.5,भूतानामीश्वरोऽपि सन्,भूतानामीश्वरोऽपि सन्,"भूतानाम्, ईश्वरणः, अपि, सन्",High,Correct,Exact match
Shloka,4,6,C,129.5,134.2,प्रकृतिं स्वामधिष्ठाय,प्रकृतिं स्वामधिष्ठाय,"प्रकृतिम्, स्वाम्, अधिष्ठाय",High,Correct,Exact match
Shloka,4,6,D,134.2,140.2,सम्भवाम्यात्ममायया,सम्भवाम्यात्ममायया,"सम्भवामि, आत्ममायया",High,Correct,Exact match
Shloka,4,7,A,140.2,145,यदा यदा हि धर्मस्य,यदा यदा हि धर्मस्य,"यदा, यदा, हि, धर्मस्य",High,Correct,Exact match
Shloka,4,7,B,145,149.8,ग्लानिर्भवति भारत,ग्लानिर्भवति भारत,"ग्लानिः, भवति, भारत",High,Correct,Exact match
Shloka,4,7,C,149.8,154.5,अभ्युत्थानमधर्मस्य,अभ्युत्थानमधर्मस्य,"अभ्युत्थानम्, अधर्मस्य",High,Correct,Exact match
Shloka,4,7,D,154.5,160.5,तदात्मानं सृजाम्यहम्,तदात्मानं सृजाम्यहम्,"तदा, आत्मानम्, सृजामि, अहम्",High,Correct,Exact match
Shloka,4,8,A,160.5,165.2,परित्राणाय साधूनां,परित्राणाय साधूनां,"परित्राणाय, साधूनाम्",High,Correct,Exact match
Shloka,4,8,B,165.2,170.2,विनाशाय च दुष्कृताम्,विनाशाय च दुष्कृताम्,"विनाशाय, च, दुष्कृताम्",High,Correct,Exact match
Shloka,4,8,C,170.2,174.8,धर्मसंस्थापनार्थाय,धर्मसंस्थापनार्थाय,धर्मसंस्थापनार्थाय,High,Correct,Exact match
Shloka,4,8,D,174.8,181,सम्भवामि युगे युगे,सम्भवामि युगे युगे,"सम्भवामि, युगे, युगे",High,Correct,Exact match
Shloka,4,9,A,181,185.8,जन्म कर्म च मे दिव्यम्,जन्म कर्म च मे दिव्यम्,"जन्म, कर्म, च, मे, दिव्यम्",High,Correct,Exact match
